id,date,process,pending,approved
9746,02-08-2025,"Namma yatri-Chennai",0,3
9747,03-08-2025,"Namma yatri-Chennai",0,2
9748,04-08-2025,"Namma yatri-Chennai",0,2
9749,05-08-2025,"Namma yatri-Chennai",0,2
9750,06-08-2025,"Namma yatri-Chennai",0,3
9751,01-08-2025,"E Saras",0,2
9752,01-08-2025,"Jindal Steel LTD",0,4
9755,02-08-2025,"E Saras",0,2
9756,02-08-2025,"Jindal Steel LTD",0,4
9758,04-08-2025,"E Saras",0,2
9759,04-08-2025,"Jindal Steel LTD",0,4
9762,05-08-2025,"E Saras",0,2
9763,05-08-2025,"Jindal Steel LTD",0,4
9766,06-08-2025,"E Saras",0,2
9767,06-08-2025,"Jindal Steel LTD",0,4
9770,01-08-2025,"Amazon - HYD",0,2
9771,02-08-2025,"Amazon - HYD",0,2
9772,04-08-2025,"Amazon - HYD",0,2
9773,05-08-2025,"Amazon - HYD",0,2
9774,06-08-2025,"Amazon - HYD",0,2
9775,05-08-2025,"MMT FILLER",0,13
9776,05-08-2025,"MMT Flight",0,30
9778,06-08-2025,"MMT FILLER",0,12
9779,06-08-2025,"MMT Flight",0,30
9781,07-08-2025,"MMT FILLER",0,12
9782,07-08-2025,"MMT Flight",0,28
9788,04-08-2025,"GO NOISE",0,55
9790,05-08-2025,"GO NOISE",0,69
9792,06-08-2025,"GO NOISE",0,68
9794,07-08-2025,"GO NOISE",0,65
9807,04-08-2025,"VD2H IB-Chennai",0,39
9808,05-08-2025,TANGEDCO,0,102
9810,05-08-2025,"VD2H IB-Chennai",0,41
9811,06-08-2025,TANGEDCO,0,104
9813,06-08-2025,"VD2H IB-Chennai",0,38
9814,07-08-2025,TANGEDCO,0,96
9816,07-08-2025,"VD2H IB-Chennai",0,38
9817,01-08-2025,"CESC Kolkata",0,12
9819,02-08-2025,"CESC Kolkata",0,13
9821,03-08-2025,"CESC Kolkata",0,14
9823,04-08-2025,"CESC Kolkata",0,14
9825,05-08-2025,"CESC Kolkata",0,15
9826,05-08-2025,NHA,0,2
9827,06-08-2025,"CESC Kolkata",0,12
9828,07-08-2025,NHA,0,2
9829,08-08-2025,"MMT FILLER",0,11
9830,08-08-2025,"MMT Flight",0,27
9831,08-08-2025,Unknown,0,10
9935,08-08-2025,Adani,0,19
9936,08-08-2025,"GoQii-Inbound	",0,3
9937,08-08-2025,GoQii-Outbound,0,2
9938,08-08-2025,"HDFC PERSISTENCY",0,16
9939,08-08-2025,"I-Pru Mumbai ",0,37
9940,08-08-2025,"IDFC Cross Sale",0,188
9941,08-08-2025,"IDFC Digi Sales",0,11
9942,08-08-2025,Jio-Insure,0,15
9943,08-08-2025,"L&T SME",0,11
9944,08-08-2025,"L&T Services-Mumbai",0,26
9945,08-08-2025,MGL,0,26
9946,08-08-2025,"Nayara Mumbai",0,12
9948,08-08-2025,"Yes Bank",0,97
9949,08-08-2025,"SBI Card",0,41
9951,08-08-2025,Qurex,0,6
9952,08-08-2025,MOT,0,52
9959,08-08-2025,"DISH TV-OB",0,1
9961,08-08-2025,VD2H-OB,0,34
9962,08-08-2025,PSPCL,0,164
9966,05-08-2025,VD2H-HYD,0,17
9969,06-08-2025,VD2H-HYD,0,18
9970,07-08-2025,"DISH IB-HYD",0,15
9972,07-08-2025,VD2H-HYD,0,19
9973,08-08-2025,"DISH IB-HYD",0,15
9975,08-08-2025,VD2H-HYD,0,18
9988,07-08-2025,UNICEF,0,18
9990,08-08-2025,UNICEF,0,19
9992,09-08-2025,UNICEF,0,19
9993,09-08-2025,Unknown,0,47
10084,09-08-2025,Adani,0,18
10085,09-08-2025,"GoQii-Inbound	",0,3
10086,09-08-2025,GoQii-Outbound,0,2
10087,09-08-2025,"HDFC PERSISTENCY",0,15
10088,09-08-2025,"I-Pru Mumbai ",0,34
10089,09-08-2025,"IDFC Cross Sale",0,163
10090,09-08-2025,"IDFC Digi Sales",0,11
10091,09-08-2025,Jio-Insure,0,14
10092,09-08-2025,"L&T SME",0,10
10093,09-08-2025,"L&T Services-Mumbai",0,24
10094,09-08-2025,MGL,0,18
10095,09-08-2025,"Nayara Mumbai",0,11
10097,09-08-2025,"Yes Bank",0,86
10098,10-08-2025,Adani,0,18
10099,10-08-2025,"I-Pru Mumbai ",0,31
10100,10-08-2025,"IDFC Cross Sale",0,104
10101,10-08-2025,Jio-Insure,0,11
10102,10-08-2025,MGL,0,18
10103,10-08-2025,"Nayara Mumbai",0,4
10104,10-08-2025,Unknown,0,1
10122,08-08-2025,Mpokket,0,1
10124,08-08-2025,ZET,0,24
10126,09-08-2025,ZET,0,23
10127,10-08-2025,Mpokket,0,1
10129,10-08-2025,ZET,0,20
10142,08-08-2025,"Aakash Institue",0,46
10144,09-08-2025,"Aakash Institue",0,27
10146,10-08-2025,"Aakash Institue",0,42
10181,08-08-2025,EDCIL,0,3
10182,08-08-2025,MEITY,0,2
10183,08-08-2025,"Poshan Helpline",0,43
10184,08-08-2025,"Poshan Helpline-Hyd",0,23
10186,09-08-2025,EDCIL,0,2
10187,09-08-2025,MEITY,0,2
10188,09-08-2025,"Poshan Helpline",0,36
10189,09-08-2025,"Poshan Helpline-Hyd",0,23
10190,09-08-2025,"S C JOHNSON",0,1
10192,10-08-2025,EDCIL,0,2
10193,10-08-2025,MEITY,0,2
10194,10-08-2025,"S C JOHNSON",0,1
10209,08-08-2025,"Muthoot Finance",0,1
10211,10-08-2025,"Muthoot Finance",0,1
10223,07-08-2025,"Bajaj Allianz-Noida",0,64
10225,08-08-2025,"Bajaj Allianz-Noida",0,70
10227,09-08-2025,"Bajaj Allianz-Noida",0,49
10229,10-08-2025,"Bajaj Allianz-Noida",0,65
10240,07-08-2025,DATIK,0,3
10241,07-08-2025,IDFC-NOIDA,0,10
10242,08-08-2025,DATIK,0,3
10243,08-08-2025,IDFC-NOIDA,0,10
10244,09-08-2025,DATIK,0,3
10245,10-08-2025,DATIK,0,3
10256,07-08-2025,"Namma yatri-Bengaluru",0,7
10257,08-08-2025,"Namma yatri-Bengaluru",0,6
10258,09-08-2025,"Namma yatri-Bengaluru",0,7
10259,10-08-2025,"Namma yatri-Bengaluru",0,6
10265,07-08-2025,"Namma yatri-Chennai",0,3
10266,08-08-2025,"Namma yatri-Chennai",0,3
10267,09-08-2025,"Namma yatri-Chennai",0,3
10268,10-08-2025,"Namma yatri-Chennai",0,2
10284,07-08-2025,"Jindal Steel LTD",0,4
10286,08-08-2025,"Jindal Steel LTD",0,4
10288,09-08-2025,"Jindal Steel LTD",0,1
10295,07-08-2025,"Amazon - HYD",0,2
10296,08-08-2025,"Amazon - HYD",0,2
10297,09-08-2025,"DISH IB-HYD",0,16
10299,09-08-2025,VD2H-HYD,0,19
10300,10-08-2025,"DISH IB-HYD",0,3
10302,10-08-2025,VD2H-HYD,0,20
10311,09-08-2025,"DISH TV-OB",0,112
10313,09-08-2025,VD2H-OB,0,22
10314,10-08-2025,"DISH TV-OB",0,135
10316,10-08-2025,VD2H-OB,0,30
10317,09-08-2025,BSES-NOIDA,0,32
10318,09-08-2025,PSPCL,0,170
10320,10-08-2025,BSES-NOIDA,0,29
10321,10-08-2025,PSPCL,0,169
10332,08-08-2025,"I-PRU Noida",0,52
10333,08-08-2025,"I-PRU Protection",0,63
10335,09-08-2025,"I-PRU Noida",0,34
10336,09-08-2025,"I-PRU Protection",0,46
10338,10-08-2025,"I-PRU Noida",0,47
10339,10-08-2025,"I-PRU Protection",0,54
10341,11-08-2025,"I-PRU Noida",0,53
10342,11-08-2025,"I-PRU Protection",0,61
10343,11-08-2025,Unknown,0,2
10362,09-08-2025,Mpokket,0,106
10363,09-08-2025,"Muthoot Finance",0,1
10368,11-08-2025,Mpokket,0,1
10412,11-08-2025,"Bajaj Allianz-Noida",0,70
10427,11-08-2025,DATIK,0,2
10428,11-08-2025,IDFC-NOIDA,0,10
10441,11-08-2025,"Namma yatri-Bengaluru",0,7
10451,11-08-2025,"Namma yatri-Chennai",0,3
10471,11-08-2025,"E Saras",0,2
10472,11-08-2025,"Jindal Steel LTD",0,4
10473,11-08-2025,"S C JOHNSON",0,1
10480,11-08-2025,"Amazon - HYD",0,2
10481,09-08-2025,"SBI Card",0,27
10482,10-08-2025,"SBI Card",0,26
10483,11-08-2025,"SBI Card",0,37
10485,09-08-2025,"Dish TV-Backend",0,1
10486,09-08-2025,Qurex,0,5
10487,10-08-2025,"Dish TV-Backend",0,1
10488,10-08-2025,Qurex,0,5
10490,11-08-2025,"Dish TV-Backend",0,1
10491,11-08-2025,Qurex,0,6
10493,09-08-2025,MOT,0,50
10494,10-08-2025,MOT,0,23
10495,11-08-2025,MOT,0,51
10593,11-08-2025,Adani,0,19
10594,11-08-2025,"GoQii-Inbound	",0,3
10595,11-08-2025,GoQii-Outbound,0,2
10596,11-08-2025,"HDFC PERSISTENCY",0,17
10597,11-08-2025,"I-Pru Mumbai ",0,35
10598,11-08-2025,"IDFC Cross Sale",0,187
10599,11-08-2025,"IDFC Digi Sales",0,11
10600,11-08-2025,Jio-Insure,0,14
10601,11-08-2025,"L&T SME",0,9
10602,11-08-2025,"L&T Services-Mumbai",0,27
10603,11-08-2025,MGL,0,26
10604,11-08-2025,"Nayara Mumbai",0,12
10606,11-08-2025,"Yes Bank",0,95
10607,08-08-2025,GS-1,0,10
10608,08-08-2025,"Max life-SDPL",0,83
10610,09-08-2025,GS-1,0,4
10611,09-08-2025,"Max life-SDPL",0,66
10613,11-08-2025,GS-1,0,9
10614,11-08-2025,"Max life-SDPL",0,84
10616,08-08-2025,"Dish TV-Backend",0,1
10617,08-08-2025,"Dish TV-IB",0,8
10620,09-08-2025,"Dish TV-IB",0,8
10622,10-08-2025,"Dish TV-IB",0,8
10625,11-08-2025,"Dish TV-IB",0,8
10626,08-08-2025,"Paytm Bank Mysore",0,24
10628,09-08-2025,"Paytm Bank Mysore",0,23
10630,10-08-2025,"Paytm Bank Mysore",0,24
10631,11-08-2025,"Paytm Bank Mysore",0,24
10633,08-08-2025,RBI-Bhubaneswar,0,9
10634,08-08-2025,RBI-Chandigarh,0,31
10635,08-08-2025,RBI-Kochi,0,6
10636,09-08-2025,RBI-Bhubaneswar,0,9
10637,09-08-2025,RBI-Chandigarh,0,32
10638,09-08-2025,RBI-Kochi,0,6
10639,11-08-2025,RBI-Bhubaneswar,0,9
10640,11-08-2025,RBI-Chandigarh,0,32
10641,11-08-2025,RBI-Kochi,0,7
10642,11-08-2025,"DISH TV-OB",0,131
10644,11-08-2025,VD2H-OB,0,31
10645,11-08-2025,BSES-NOIDA,0,33
10646,11-08-2025,PSPCL,0,169
10651,11-08-2025,"DISH IB-HYD",0,14
10653,11-08-2025,VD2H-HYD,0,17
10654,12-08-2025,"DISH IB-HYD",0,15
10655,12-08-2025,VD2H-HYD,0,14
10659,12-08-2025,Unknown,0,1
10765,12-08-2025,Adani,0,21
10766,12-08-2025,"GoQii-Inbound	",0,3
10767,12-08-2025,GoQii-Outbound,0,2
10768,12-08-2025,"HDFC PERSISTENCY",0,18
10769,12-08-2025,"I-Pru Mumbai ",0,38
10770,12-08-2025,"IDFC Cross Sale",0,180
10771,12-08-2025,"IDFC Digi Sales",0,11
10772,12-08-2025,Jio-Insure,0,15
10773,12-08-2025,"L&T SME",0,10
10774,12-08-2025,"L&T Services-Mumbai",0,30
10775,12-08-2025,MGL,0,25
10776,12-08-2025,"Nayara Mumbai",0,11
10778,12-08-2025,"Yes Bank",0,101
10779,11-08-2025,"Muthoot Finance",0,9
10781,12-08-2025,"Muthoot Finance",0,12
10799,12-08-2025,"Bajaj Allianz-Noida",0,67
10815,12-08-2025,DATIK,0,2
10816,12-08-2025,IDFC-NOIDA,0,10
10829,12-08-2025,"Namma yatri-Bengaluru",0,7
10838,12-08-2025,"Namma yatri-Chennai",0,2
10862,12-08-2025,"E Saras",0,2
10863,12-08-2025,"Jindal Steel LTD",0,3
10864,12-08-2025,"S C JOHNSON",0,1
10872,12-08-2025,"Amazon - HYD",0,2
10881,08-08-2025,"GO NOISE",0,66
10883,09-08-2025,"GO NOISE",0,51
10885,11-08-2025,"GO NOISE",0,66
10887,12-08-2025,"GO NOISE",0,62
10889,04-08-2025,VIDEOCON,0,4
10890,05-08-2025,VIDEOCON,0,4
10891,06-08-2025,VIDEOCON,0,4
10892,07-08-2025,VIDEOCON,0,4
10893,08-08-2025,VIDEOCON,0,3
10894,09-08-2025,VIDEOCON,0,3
10895,10-08-2025,VIDEOCON,0,4
10896,11-08-2025,VIDEOCON,0,4
10907,08-08-2025,TANGEDCO,0,87
10909,08-08-2025,"VD2H IB-Chennai",0,38
10910,09-08-2025,TANGEDCO,0,92
10912,09-08-2025,"VD2H IB-Chennai",0,40
10913,10-08-2025,TANGEDCO,0,95
10915,10-08-2025,"VD2H IB-Chennai",0,38
10916,11-08-2025,TANGEDCO,0,102
10918,11-08-2025,"VD2H IB-Chennai",0,39
10919,12-08-2025,TANGEDCO,0,93
10921,12-08-2025,"VD2H IB-Chennai",0,38
10925,07-08-2025,"CESC Kolkata",0,14
10927,08-08-2025,"CESC Kolkata",0,12
10928,08-08-2025,NHA,0,1
10929,09-08-2025,"CESC Kolkata",0,13
10930,09-08-2025,NHA,0,1
10931,10-08-2025,"CESC Kolkata",0,12
10932,10-08-2025,NHA,0,1
10933,11-08-2025,"CESC Kolkata",0,12
10934,11-08-2025,NHA,0,2
10935,12-08-2025,NHA,0,2
10936,12-08-2025,"DISH TV-OB",0,120
10938,12-08-2025,VD2H-OB,0,26
10939,12-08-2025,BSES-NOIDA,0,33
10940,12-08-2025,PSPCL,0,172
10944,12-08-2025,"SBI Card",0,42
10948,12-08-2025,"Dish TV-Backend",0,1
10949,12-08-2025,Qurex,0,5
10952,12-08-2025,MOT,0,52
10973,12-08-2025,Mpokket,0,1
10976,13-08-2025,Mpokket,0,159
10977,13-08-2025,"Muthoot Finance",0,1
10978,13-08-2025,Unknown,0,66
10979,13-08-2025,"DISH TV-OB",0,1
10981,13-08-2025,VD2H-OB,0,31
10982,13-08-2025,BSES-NOIDA,0,33
10983,13-08-2025,PSPCL,0,174
10985,13-08-2025,"DISH IB-HYD",0,1
10987,13-08-2025,VD2H-HYD,0,14
11006,13-08-2025,"Bajaj Allianz-Noida",0,57
11022,13-08-2025,DATIK,0,3
11023,13-08-2025,IDFC-NOIDA,0,10
11035,13-08-2025,"Namma yatri-Bengaluru",0,7
11044,13-08-2025,"Namma yatri-Chennai",0,3
11068,13-08-2025,"E Saras",0,2
11069,13-08-2025,"Jindal Steel LTD",0,4
11070,13-08-2025,"S C JOHNSON",0,1
11078,13-08-2025,"Amazon - HYD",0,2
11110,11-08-2025,UNICEF,0,19
11114,12-08-2025,"Dish TV-IB",0,8
11115,12-08-2025,UNICEF,0,19
11117,12-08-2025,VIDEOCON,0,4
11118,13-08-2025,"Dish TV-Backend",0,1
11119,13-08-2025,"Dish TV-IB",0,7
11120,13-08-2025,VIDEOCON,0,3
11121,05-08-2025,DIC,0,18
11122,06-08-2025,DIC,0,21
11123,07-08-2025,DIC,0,18
11124,08-08-2025,DIC,0,19
11125,09-08-2025,DIC,0,19
11126,10-08-2025,DIC,0,19
11127,11-08-2025,DIC,0,19
11128,12-08-2025,DIC,0,18
11129,13-08-2025,DIC,0,19
11148,11-08-2025,ZET,0,21
11150,12-08-2025,ZET,0,24
11152,13-08-2025,ZET,0,25
11165,11-08-2025,"Aakash Institue",0,48
11167,12-08-2025,"Aakash Institue",0,42
11169,13-08-2025,"Aakash Institue",0,38
11203,11-08-2025,EDCIL,0,3
11204,11-08-2025,MEITY,0,2
11205,11-08-2025,"Poshan Helpline",0,42
11206,11-08-2025,"Poshan Helpline-Hyd",0,28
11209,12-08-2025,EDCIL,0,3
11210,12-08-2025,MEITY,0,1
11211,12-08-2025,NHDC,0,1
11212,12-08-2025,"Poshan Helpline",0,44
11213,12-08-2025,"Poshan Helpline-Hyd",0,27
11216,13-08-2025,EDCIL,0,3
11217,13-08-2025,MEITY,0,2
11218,13-08-2025,"Poshan Helpline",0,44
11219,13-08-2025,"Poshan Helpline-Hyd",0,26
11341,13-08-2025,Adani,0,19
11342,13-08-2025,"GoQii-Inbound	",0,3
11343,13-08-2025,GoQii-Outbound,0,2
11344,13-08-2025,"HDFC PERSISTENCY",0,19
11345,13-08-2025,"I-Pru Mumbai ",0,35
11346,13-08-2025,"IDFC Cross Sale",0,173
11347,13-08-2025,"IDFC Digi Sales",0,10
11348,13-08-2025,Jio-Insure,0,14
11349,13-08-2025,"L&T SME",0,11
11350,13-08-2025,"L&T Services-Mumbai",0,29
11351,13-08-2025,MGL,0,24
11352,13-08-2025,"Nayara Mumbai",0,13
11354,13-08-2025,"Yes Bank",0,83
11448,14-08-2025,Adani,0,19
11449,14-08-2025,"GoQii-Inbound	",0,3
11450,14-08-2025,GoQii-Outbound,0,2
11451,14-08-2025,"HDFC PERSISTENCY",0,18
11452,14-08-2025,"IDFC Cross Sale",0,182
11453,14-08-2025,"IDFC Digi Sales",0,11
11454,14-08-2025,Jio-Insure,0,12
11455,14-08-2025,"L&T SME",0,12
11456,14-08-2025,"L&T Services-Mumbai",0,29
11457,14-08-2025,MGL,0,24
11458,14-08-2025,"Nayara Mumbai",0,13
11459,14-08-2025,Unknown,0,71
11460,14-08-2025,"Yes Bank",0,83
11461,15-08-2025,Adani,0,20
11462,15-08-2025,MGL,0,15
11463,15-08-2025,Unknown,0,5
11464,14-08-2025,"DISH IB-HYD",0,14
11465,14-08-2025,VD2H-HYD,0,15
11466,15-08-2025,"DISH IB-HYD",0,15
11467,15-08-2025,VD2H-HYD,0,16
11478,13-08-2025,"GO NOISE",0,62
11480,14-08-2025,"GO NOISE",0,60
11482,15-08-2025,"GO NOISE",0,1
11499,13-08-2025,TANGEDCO,0,96
11501,13-08-2025,"VD2H IB-Chennai",0,39
11502,14-08-2025,TANGEDCO,0,108
11504,14-08-2025,"VD2H IB-Chennai",0,36
11505,15-08-2025,TANGEDCO,0,106
11507,15-08-2025,"VD2H IB-Chennai",0,34
11517,14-08-2025,NHA,0,1
11518,15-08-2025,NHA,0,1
11521,11-08-2025,"Bharat Pay",0,2
11525,12-08-2025,"Bharat Pay",0,2
11526,12-08-2025,GS-1,0,9
11527,12-08-2025,"Max life-SDPL",0,79
11529,13-08-2025,"Bharat Pay",0,2
11530,13-08-2025,GS-1,0,10
11531,13-08-2025,"Max life-SDPL",0,81
11533,14-08-2025,"Bharat Pay",0,2
11534,14-08-2025,GS-1,0,9
11535,14-08-2025,"Max life-SDPL",0,80
11539,12-08-2025,"Paytm Bank Mysore",0,23
11541,13-08-2025,"Paytm Bank Mysore",0,22
11543,14-08-2025,"Paytm Bank Mysore",0,23
11545,15-08-2025,"Paytm Bank Mysore",0,24
11547,12-08-2025,RBI-Bhubaneswar,0,10
11548,12-08-2025,RBI-Chandigarh,0,32
11549,12-08-2025,RBI-Kochi,0,7
11550,13-08-2025,RBI-Bhubaneswar,0,10
11551,13-08-2025,RBI-Chandigarh,0,30
11552,13-08-2025,RBI-Kochi,0,6
11553,14-08-2025,RBI-Bhubaneswar,0,10
11554,14-08-2025,RBI-Chandigarh,0,30
11555,14-08-2025,RBI-Kochi,0,6
11567,14-08-2025,Mpokket,0,155
11568,14-08-2025,"Muthoot Finance",0,1
11570,15-08-2025,Mpokket,0,148
11571,15-08-2025,"Muthoot Finance",0,1
11573,16-08-2025,Mpokket,0,138
11574,16-08-2025,Unknown,0,5
11575,17-08-2025,Mpokket,0,134
11576,17-08-2025,"Muthoot Finance",0,8
11577,17-08-2025,Unknown,0,18
11578,16-08-2025,"DISH TV-OB",0,1
11580,16-08-2025,VD2H-OB,0,37
11581,17-08-2025,"DISH TV-OB",0,1
11583,17-08-2025,VD2H-OB,0,1
11584,14-08-2025,BSES-NOIDA,0,31
11586,15-08-2025,BSES-NOIDA,0,34
11587,15-08-2025,PSPCL,0,174
11589,16-08-2025,BSES-NOIDA,0,27
11590,16-08-2025,PSPCL,0,164
11592,17-08-2025,BSES-NOIDA,0,27
11593,17-08-2025,PSPCL,0,163
11595,09-08-2025,SBI-Bengaluru,0,5
11596,11-08-2025,SBI-Bengaluru,0,5
11597,12-08-2025,SBI-Bengaluru,0,6
11598,13-08-2025,SBI-Bengaluru,0,6
11599,14-08-2025,SBI-Bengaluru,0,6
11600,16-08-2025,SBI-Bengaluru,0,5
11611,14-08-2025,ZET,0,22
11612,15-08-2025,ZET,0,14
11614,16-08-2025,ZET,0,26
11616,17-08-2025,ZET,0,24
11627,14-08-2025,"Aakash Institue",0,40
11629,15-08-2025,"Aakash Institue",0,32
11630,16-08-2025,"Aakash Institue",0,25
11632,17-08-2025,"Aakash Institue",0,24
11662,14-08-2025,EDCIL,0,2
11663,14-08-2025,MEITY,0,2
11664,14-08-2025,"Poshan Helpline",0,42
11665,14-08-2025,"Poshan Helpline-Hyd",0,27
11666,14-08-2025,"S C JOHNSON",0,1
11668,16-08-2025,MEITY,0,1
11669,16-08-2025,NHDC,0,1
11670,17-08-2025,EDCIL,0,3
11671,17-08-2025,MEITY,0,2
11746,14-08-2025,"I-Pru Mumbai ",0,41
11759,16-08-2025,Adani,0,20
11760,16-08-2025,"GoQii-Inbound	",0,3
11761,16-08-2025,GoQii-Outbound,0,2
11762,16-08-2025,"HDFC PERSISTENCY",0,17
11763,16-08-2025,"I-Pru Mumbai ",0,30
11764,16-08-2025,"IDFC Cross Sale",0,140
11765,16-08-2025,"IDFC Digi Sales",0,10
11766,16-08-2025,Jio-Insure,0,14
11767,16-08-2025,"L&T SME",0,11
11768,16-08-2025,"L&T Services-Mumbai",0,27
11769,16-08-2025,MGL,0,15
11770,16-08-2025,"Nayara Mumbai",0,10
11772,16-08-2025,"Yes Bank",0,68
11773,17-08-2025,Adani,0,17
11774,17-08-2025,"I-Pru Mumbai ",0,29
11775,17-08-2025,Jio-Insure,0,10
11776,17-08-2025,MGL,0,14
11777,17-08-2025,"Nayara Mumbai",0,5
11779,13-08-2025,"SBI Card",0,49
11781,14-08-2025,"SBI Card",0,49
11783,16-08-2025,"SBI Card",0,45
11785,17-08-2025,"SBI Card",0,45
11788,13-08-2025,Qurex,0,6
11790,14-08-2025,"Dish TV-Backend",0,1
11791,14-08-2025,Qurex,0,6
11792,15-08-2025,"Dish TV-Backend",0,1
11793,16-08-2025,"Dish TV-Backend",0,1
11794,16-08-2025,Qurex,0,4
11795,17-08-2025,"Dish TV-Backend",0,1
11796,17-08-2025,Qurex,0,4
11797,13-08-2025,MOT,0,58
11799,14-08-2025,MOT,0,58
11801,15-08-2025,MOT,0,32
11803,16-08-2025,MOT,0,57
11805,17-08-2025,MOT,0,33
11814,14-08-2025,"Bajaj Allianz-Noida",0,58
11816,15-08-2025,"Bajaj Allianz-Noida",0,53
11818,16-08-2025,"Bajaj Allianz-Noida",0,44
11820,17-08-2025,"Bajaj Allianz-Noida",0,42
11822,18-08-2025,"Bajaj Allianz-Noida",0,50
11823,18-08-2025,Unknown,0,116
11830,14-08-2025,DATIK,0,3
11831,14-08-2025,IDFC-NOIDA,0,10
11832,15-08-2025,DATIK,0,2
11833,16-08-2025,DATIK,0,3
11834,16-08-2025,IDFC-NOIDA,0,10
11835,17-08-2025,DATIK,0,3
11836,18-08-2025,DATIK,0,2
11837,18-08-2025,IDFC-NOIDA,0,10
11842,14-08-2025,"Namma yatri-Bengaluru",0,8
11843,15-08-2025,"Namma yatri-Bengaluru",0,7
11844,16-08-2025,"Namma yatri-Bengaluru",0,8
11845,17-08-2025,"Namma yatri-Bengaluru",0,6
11846,18-08-2025,"Namma yatri-Bengaluru",0,6
11850,14-08-2025,"Namma yatri-Chennai",0,3
11851,15-08-2025,"Namma yatri-Chennai",0,3
11852,16-08-2025,"Namma yatri-Chennai",0,2
11853,17-08-2025,"Namma yatri-Chennai",0,2
11854,18-08-2025,"Namma yatri-Chennai",0,3
11867,14-08-2025,"E Saras",0,2
11868,14-08-2025,"Jindal Steel LTD",0,4
11871,15-08-2025,"E Saras",0,2
11872,16-08-2025,"E Saras",0,2
11873,16-08-2025,"S C JOHNSON",0,1
11874,18-08-2025,"E Saras",0,2
11875,18-08-2025,"Jindal Steel LTD",0,3
11876,18-08-2025,"S C JOHNSON",0,1
11881,14-08-2025,"Amazon - HYD",0,2
11882,16-08-2025,"Amazon - HYD",0,2
11883,18-08-2025,"Amazon - HYD",0,2
11970,18-08-2025,Adani,0,20
11971,18-08-2025,"GoQii-Inbound	",0,3
11972,18-08-2025,GoQii-Outbound,0,1
11973,18-08-2025,"HDFC PERSISTENCY",0,18
11974,18-08-2025,"I-Pru Mumbai ",0,29
11975,18-08-2025,"IDFC Cross Sale",0,154
11976,18-08-2025,"IDFC Digi Sales",0,10
11977,18-08-2025,Jio-Insure,0,13
11978,18-08-2025,"L&T SME",0,3
11979,18-08-2025,"L&T Services-Mumbai",0,27
11980,18-08-2025,MGL,0,22
11981,18-08-2025,"Nayara Mumbai",0,8
11983,18-08-2025,"Yes Bank",0,63
12084,16-08-2025,"DISH IB-HYD",0,3
12085,17-08-2025,"DISH IB-HYD",0,2
12086,18-08-2025,"DISH IB-HYD",0,3
12088,16-08-2025,VD2H-HYD,0,13
12090,17-08-2025,VD2H-HYD,0,14
12092,18-08-2025,VD2H-HYD,0,14
12099,12-08-2025,"I-PRU Noida",0,49
12100,12-08-2025,"I-PRU Protection",0,59
12101,13-08-2025,"I-PRU Noida",0,53
12102,13-08-2025,"I-PRU Protection",0,62
12103,14-08-2025,"I-PRU Noida",0,48
12104,14-08-2025,"I-PRU Protection",0,62
12105,16-08-2025,"I-PRU Noida",0,46
12106,16-08-2025,"I-PRU Protection",0,53
12108,17-08-2025,"I-PRU Noida",0,48
12109,17-08-2025,"I-PRU Protection",0,53
12110,18-08-2025,"I-PRU Noida",0,50
12111,18-08-2025,"I-PRU Protection",0,55
12112,18-08-2025,"DISH TV-OB",0,1
12114,18-08-2025,VD2H-OB,0,1
12115,18-08-2025,BSES-NOIDA,0,26
12116,18-08-2025,PSPCL,0,169
12118,19-08-2025,"DISH IB-HYD",0,14
12119,19-08-2025,VD2H-HYD,0,16
12215,19-08-2025,Adani,0,20
12216,19-08-2025,MGL,0,21
12217,19-08-2025,"Nayara Mumbai",0,10
12218,19-08-2025,Unknown,0,1
12219,18-08-2025,"SBI Card",0,40
12220,19-08-2025,"SBI Card",0,49
12221,18-08-2025,"Dish TV-Backend",0,1
12222,18-08-2025,Qurex,0,3
12223,19-08-2025,"Dish TV-Backend",0,1
12224,19-08-2025,Qurex,0,6
12225,18-08-2025,MOT,0,52
12226,19-08-2025,MOT,0,55
12231,13-08-2025,UNICEF,0,16
12235,14-08-2025,"Dish TV-IB",0,7
12236,14-08-2025,UNICEF,0,15
12238,14-08-2025,VIDEOCON,0,4
12240,15-08-2025,"Dish TV-IB",0,7
12241,15-08-2025,VIDEOCON,0,4
12243,16-08-2025,"Dish TV-IB",0,7
12244,16-08-2025,UNICEF,0,16
12246,16-08-2025,VIDEOCON,0,4
12248,17-08-2025,"Dish TV-IB",0,6
12249,17-08-2025,VIDEOCON,0,4
12251,18-08-2025,"Dish TV-IB",0,6
12252,18-08-2025,UNICEF,0,15
12254,18-08-2025,VIDEOCON,0,3
12256,19-08-2025,"Dish TV-IB",0,6
12257,19-08-2025,UNICEF,0,16
12259,19-08-2025,VIDEOCON,0,3
12261,14-08-2025,DIC,0,18
12262,15-08-2025,DIC,0,17
12263,16-08-2025,DIC,0,18
12264,17-08-2025,DIC,0,18
12265,18-08-2025,DIC,0,19
12266,19-08-2025,DIC,0,21
12267,11-08-2025,"Paytm Bank Noida",0,22
12268,12-08-2025,"Paytm Bank Noida",0,21
12269,13-08-2025,"Paytm Bank Noida",0,19
12270,14-08-2025,"Paytm Bank Noida",0,17
